artist,author,gernes,heart,name,star,view,words
Midorikawa You,Fast; fasuto(ファースト),"Action,Adult,Comedy,Ecchi,Harem,Mature,Romance,Seinen", 112 ,Bocchi Tenseiki,3.7,17620,4200
Sena Monako,Okazawa Juzen,"Action,Adventure,Comedy,Drama,Ecchi,Fantasy,Harem,Romance", 878 ,Yonaoshi Ankoku Shin no Honsou –Ningen sukisugite ningen ni tensei shi ta–,4.8,248189,38083
"Megumi Matsuda, Touko Shino",Natsu Hyuuga (日向夏),"Drama,Mystery,Romance,Seinen,Slice of Life,Web Novel", 230 ,Kusuriya no Hitorigoto,5,48943,33854
None,N/A,"Adventure,Drama,Romance,Slice of Life,Tragedy", 74 ,Những Mẫu Truyện Ngắn Tôi Dịch.,4.7,18437,17685
None,Onhu,"Action,Adventure,Fantasy,Mature,Psychological,Supernatural", 44 ,Dungeon Hunter,4.2,11586,5534
None,월야-팬텀,"Action,Adventure,Comedy,Fantasy,Harem,Super Power,Supernatural,Web Novel", 840 ,Running Away From The Hero!,4.8,217583,46581
None,Black Rabbit,"Adult,Adventure,Ecchi,Harem,Mature,Supernatural,Shounen,Web Novel,Horror,Super Power", 575 ,Zombie Master,4.7,93859,29151
"Shuji Sogabe, Shigenori Soejima",Natsuki Mamiya,"Action,Comedy,Drama,Mystery,Super Power,Seinen", 18 ,Persona x Tantei Naoto,5,4234,693
Mizutama Keinojou; Toi8,TOUNO Mamare,"Action,Adventure,Comedy,Drama,Fantasy,Romance,Seinen", 171 ,Maoyuu Maou Yuusha,5,22366,38052
miogrobin,Kogoe Soh 小声 奏,"Adventure,Comedy,Fantasy,Web Novel", 73 ,Furoba Megami,5,10475,9074
Chiri; ちり,Kt60,"Action,Comedy,Ecchi,Fantasy,Harem,Isekai,Romance,Slice of Life", 907 ,Damegami to Issho ni Isekai Musou,4.8,207121,89288
None,Anton Gill (a.k.a Oliver Bowden),"Action,Adventure,Mystery,Adult", 40 ,Assassin's Creed — Black Flag,4.7,11013,1534
封宝/Fuu Takara,杏亭リコ/Ango Ryko,"Fantasy,Isekai,Romance,Shoujo,Slice of Life,Super Power", 241 ,"Akuyaku reijō wa, shomin ni totsugitai! !",4.5,46023,5641
kyo; On; Reika; Won; Sadoru Chiba; Shirabi; Shiromiso; Subachi,Nhiều tác giả,"Romance,School Life,Slice of Life", 324 ,3 Minutes Boy Meets Girl,4.8,42331,36887
Mahaya(真早),Kamachi Kazuma(鎌池 和馬),"Action,Comedy,Harem,Mystery,Science Fiction,Shounen,Supernatural", 191 ,Intellectual Village no Zashiki Warashi,4.8,22197,100174
La-na,Suisei,"Comedy,Fantasy,Romance", 847 ,"Yuusha Party no Kawaii Ko ga Ita no de, Kokuhaku Shite Mita",4.9,366987,257589
None,Miki Nazuna,"Action,Comedy,Fantasy,Harem,Slice of Life", 352 ,Slime no Kawa o Kabutta Dragon~ Saijaku no Furishite Shizuka ni Ikitai,4.8,29548,7228
Ao Fuuha,REMPAH REMPAH - ルンパルンパ,"Adventure,Comedy,Fantasy,Isekai,Slice of Life,Action", 133 ,The Ability to Make Town!? ~Let’s Make a Japanese Town in Different World~,4.9,15957,6032
Mika Pikazo,Nekoko; 猫子,"Adventure,Comedy,Fantasy,Harem,Isekai,Romance,Shounen,Incest,Web Novel", 519 ,Saikyou Juzoku Tensei ~Cheat Majutsushi no Slow Life~,5,69573,20389
Haga Yui,Inoue Kenji,"Comedy,School Life,Romance", 319 ,Baka to Test to Shoukanjuu,4.7,443328,936740
None,흙수저 / Dirt Spoon,"Action,Adult,Adventure,Drama,Ecchi,Fantasy,Harem,Mature,Romance", 72 ,Green Skin,3,12281,2872
Kouhaku Kuroboshi,Keiichi Sigsawa,"Action,Comedy,School Life,Shounen", 24 ,Gakuen kino,5,4085,901
None,Miki Nazuna - 三木なずな,"Action,Adventure,Comedy,Fantasy,Harem,Romance,Slice of Life", 281 ,Egao de maryoku chāji mugen no maryoku de isekai saisei,4.6,29496,5885
Lack,井戸正善 (Ido Masayoshi),"Action,Adventure,Fantasy,Isekai,Mature,Romance,Seinen", 172 ,Yobidasareta Satsuriku-sha,4.4,19224,11673
Ririnra; りりんら,Roy,"Action,Adventure,Comedy,Fantasy,Slice of Life,Web Novel", 388 ,Kamitachi ni Hirowareta Otoko,4.9,41087,32458
Kasukabe Akira,Muku Bunchou,"Action,Adventure,Comedy,Drama,Fantasy,Romance", 1164 ,Ore no Pet wa Seijo-sama,4.8,346484,158080
None,Diamond ダイヤモンド,"Action,Comedy,Ecchi,Harem", 724 ,HP9999999999,4.1,87080,29595
Miyuki Ruria,Izushiro,"Action,Adventure,Drama,Fantasy,Harem,Romance,School Life,Supernatural,Web Novel", 505 ,Saikyou Mahoushi no Inton Keikaku,4.8,49843,21489
None,Yagami Kagami,"Adventure,Comedy,Ecchi,Fantasy,Mature,Romance", 439 ,"Yuusha Dakedo, Maou Kara Sekai Wo Hanbun Moratte Uragiru Koto ni Shita",4.9,69221,17803
Achiki [ Aちき ],Izumi [ 泉 ],"Action,Adventure,Fantasy,Harem,Romance,Web Novel", 734 ,Ore no Shibou Flag ga Todomaru Tokoro wo Shiranai,4.2,293226,63984
"Ichika, Yuu, KIM DONGHOON], Yunomi",Akuno - P (mothy),"Drama,Fantasy,Mystery", 129 ,Story of evil,5,35229,29338
Korie Riko,Yujin Goto,"Comedy,Fantasy,Harem,School Life,Romance", 280 ,Tsuki Tsuki!,5,51036,196438
None,トマホーク,"Action,Adventure,Drama,Ecchi,Fantasy,Harem,Isekai,Romance,Web Novel", 394 ,Modern weapons cheat in another world,5,74739,23476
None,春野隠者,"Action,Adult,Adventure,Drama,Fantasy,Mature,Romance,Seinen,Web Novel", 119 ,Goblin Kingdom,4.6,34871,16618
Shiina You,Kazuki Miya,"Comedy,Fantasy,Isekai,Shoujo,Slice of Life,Web Novel", 123 ,Honzuki no Gekokujou,4.6,15947,8333
Minato Fumi,Keikaku Itou,"Action,Drama,Mystery,Science Fiction", 74 ,Harmony,4.8,23214,85882
None,Aoe (蒼枝 Aoi Eda),"Adventure,Comedy,Fantasy,Isekai,Slice of Life,Web Novel", 252 ,Arachne,4.9,70234,41011
None,Flame head,"Action,Adventure,Comedy,Fantasy,Gender Bender,Isekai,Super Power,Web Novel", 369 ,YASEI NO LAST BOSS GA ARAWARETA,4.9,49844,32966
Không có,玉鋼バンブー,"Action,Adventure,Fantasy,Harem,Romance,Web Novel,Super Power", 151 ,ISEKAI CHEAT,3,20221,3070
UNKNOWN,Kaburagi Haruka,"Adventure,Comedy,Ecchi,Gender Bender,Mature,Romance,Supernatural,Tragedy", 143 ,Hakai me no yuuri,4.8,35749,6567
None,nhiều tác giả,Web Novel, 42 ,Tổng hợp,5,12050,15004
Shirabi,Kouta Nozomi,"Comedy,Drama,Romance,Seinen,Slice of Life", 241 ,Ranobe no Pro!,4.9,20210,5959
中壱,Pai-chan,"Action,Adventure,Comedy,Fantasy,Romance", 149 ,"BANDIT, BE AMBITIOUS! TO ACCOMPLISH KINGDOM REVIVAL!",4.7,18194,19520
None,Tsukiyo Rui ( 月夜涙（るい）),"Action,Adventure,Drama,Ecchi,Fantasy,Gender Bender,Harem,Isekai,Mature,Psychological,Romance,Shounen,Tragedy,Web Novel", 1446 ,Kaifuku Jutsushi no Yarinaoshi ~ Sokushi Mahou to Skill Copy no Choetsu Heal,4.9,599452,176789
ReDrop,Noritake Tao,"Action,Comedy,Drama,Ecchi,Harem,Romance,School Life", 152 ,CHUUKO DEMO KOI GA SHITAI!,5,17974,33234
None,"Midorikawa Yuki, Murai Sadayuki","Drama,Fantasy,Shoujo,Slice of Life", 27 ,Natsume Yuujinchou,5,6015,22166
Nishieda,Hyougetsu,"Adventure,Fantasy,Romance,Slice of Life", 361 ,"Jinrou e no Tensei, Maou no Fukukan",4.8,47658,28201
218kalavinka,Amana,"Action,Adult,Adventure,Ecchi,Fantasy,Gender Bender,Harem,Isekai,Mature,Seinen,Super Power", 467 ,AKATEN NO ASUKA ~ ONNA YUUSHA WA IN KANNI OTSU~,4.4,70489,1061
Take,Nisio Isin,"Action,Drama,Mystery,Psychological", 175 ,Zaregoto series,5,55099,250768
Mishima Kurone,Akatsuki Natsume,"Action,Adventure,Comedy,Drama,Ecchi,Fantasy,Harem,Isekai,Slice of Life,Super Power", 123 ,Kono Subarashii Ni Sekai Shukufuku O!,4,26505,10620
Yuunagi,Tsubaki Himana,"Action,Adventure,Ecchi,Fantasy,Romance,Seinen", 189 ,Amaterasu wa Kaku Katariki,5,22469,14123
Mitsuki Yano; 夜ノみつき,Yusura Kankitsu; 柑橘 ゆすら,"Action,Adventure,Comedy,Ecchi,Fantasy,Harem,Mature,Romance,Adapted to Manga,Isekai,Shounen,Web Novel", 327 ,Saikyou no Shuzoku ga Ningen Datta Ken,5,28349,8893
None,Steel Bambou ( 玉鋼 ),"Action,Adventure,Fantasy,Harem,Super Power,Supernatural,Web Novel", 254 ,Kami Sumeragi Yuusha no Eiyuutan 《Ryokou Tan》,4,32667,13318
雪月佳,木野裕喜,"Comedy,Ecchi,Fantasy,Gender Bender,Romance,Web Novel", 179 ,"Because I Reincarnated as a Succubus, I’ll Squeeze Out Milk",4.9,25623,9845
村,サイトウアユム (Saito Ayumu),"Action,Comedy,Drama,Ecchi,Fantasy,Harem,Romance,Seinen,Slice of Life,Supernatural", 365 ,Kuro no Senki,4.8,33588,20248
Keeji Mizoguchi,Hajime Kamoshida,"Comedy,Drama,Ecchi,School Life,Romance", 264 ,Sakurasou no Pet na Kanojo,5,61025,186928
Itou Souichi (伊藤 宗一),Mizuki Shoutarou (水城 正太郎),"Action,Adventure,Comedy,Ecchi,Fantasy,Harem,Romance,School Life,Shounen,Supernatural", 60 ,Ichiban Ushiro no Daimaou,3.3,17090,41564
Anapon,Murakami Rin,"Comedy,Harem,School Life,Romance", 128 ,"Omae o Otaku ni Shiteyaru kara, Ore ni Riajuu ni Shitekure!",4.8,19261,32317
PieroRabu,Lazy Cliché,"Adventure,Comedy,Mystery,Slice of Life,Web Novel", 124 ,Strange Life of a Cat,5,46432,99974
AOS,Mei wa nai (名はない),"Action,Ecchi,Fantasy,Harem,Mature", 151 ,"Sougen no Okite ~Shii Yatsu ga Moteru, Ii Buzoku ni Umarekawatta zo~",5,17056,10868
Fame,Ichinoda Ichiri,"Action,Adventure,Fantasy,Mature,Romance,Super Power,Supernatural", 589 ,Berserker of Gluttony,4.8,56955,8782
None,Kohirashi Nora,"Action,Adventure,Comedy,Fantasy,Romance,Shoujo,Web Novel", 114 ,Soshite shōjo wa heikō sekai no yumewomiru,5,19370,14897
None,Flamboyant May; Zhang Yang's May; 张扬的五月,"Adventure,Comedy,Drama,Fantasy", 284 ,"Sai, Qúa Sai, Sai Hết Rồi",4.8,117217,102305
None,Gandara,"Action,Adventure,Comedy,Fantasy,Psychological,Seinen,Super Power", 131 ,The Tutorial is Too Hard,4.9,41257,41367
Usatsuka Eiji,Yamaguchi Noboru,"Action,Adventure,Comedy,Fantasy,Harem,Romance", 179 ,Zero no Tsukaima,4.6,82566,258349
つくぐ,坊木椎哉,"Adult,Fantasy,Mature,Mystery,Psychological,Romance,Tragedy", 128 ,Pygmalion wa Tane wo Maku,4.2,18609,3266
None,Kooda,"Action,Adventure,Fantasy,Harem,Romance,Supernatural,Web Novel", 515 ,"Isekai Ten-i de Megami-sama Kara Shuukufuku wo! ~Ie, Temochi no Inou ga Aru no de Kekkou Desu~",4.8,148500,67081
Kasa,Kuzumochi,"Adventure,Comedy,Fantasy,Romance,Slice of Life,Supernatural, Web Novel", 389 ,Ore To Kawazu-San No Isekai Hourouki,5,55682,86920
Takeuchi Takashi,Kinoko Nasu,"Fantasy,Seinen", 64 ,Angel Notes,5,17169,10419
Siraso Famy,Shiraishi Arata,"Action,Adventure,Comedy,Fantasy,Romance,Shounen,Supernatural", 586 ,Murabito Desu Ga Nani ka,4.9,79045,39415
None,Takanami Ichiran,"Comedy,Fantasy,Romance", 70 ,Last Dungeon,4.9,17224,2183
None,Sugaru Miaki,"Action,Horror,Mature,Psychological,Romance,Supernatural,Tragedy", 423 ,"Pain, Pain, Go Away",5,52664,89745
None,Shuu; シュウ,"School Life,Slice of Life,Web Novel", 85 ,I Bought a Girl,5,16031,8551
None,Gandara,"Action,Adventure,Comedy,Fantasy,Supernatural", 85 ,The Tutorial Is Too Hard,4.4,16219,5464
None,長谷川蒼箔,"Adult,Mature,Romance", 241 ,Me and Ojou-sama.,4.5,45783,13136
None,Wildbow,"Action,Adult,Adventure,Comedy,Drama,Mature,Psychological,Science Fiction,Seinen,Super Power,Supernatural,Web Novel", 27 ,Worm,5,12515,21921
Booota,Noritake Tao (田尾典丈),"Action,Adventure,Drama,Fantasy", 127 ,Shichisei no Subaru,4.2,22020,567
Youta,Namekojirushi,"Action,Ecchi,Fantasy,Harem,Romance,School Life,Seinen", 119 ,Izure Shinwa no Houkago Sensou,5,12815,4016
Neko Nekobyou,スフレ,"Adventure,Comedy,Fantasy,Harem,Romance,School Life,Shounen,Slice of Life", 571 ,I Aim to Be an Adventurer with the Jobclass of “Jobless”,4.7,65712,30541
None,水無月 静琉,"Action,Adventure,Comedy,Fantasy,Slice of Life", 881 ,Isekai Yururi Kikou ~Raising Children While Being an Adventurer~,4.9,337341,148153
Yuinagi (夕薙),Tsuyoshi Fujitaka,"Comedy,Fantasy", 175 ,Legged Mimic,5,19300,9676
Mishima Kurone,Fujitani Aru,"Adventure,Comedy,Harem,Romance", 822 ,Ore no Real to Netgame ga Love Comedy ni Shinshokusare Hajimete Yabai (1-5),4.7,188588,228257
CHuN,Mihara Mitsuki,"Action,Adventure,Comedy,Fantasy,Harem,Mecha,School Life,Romance,Ecchi,Supernatural", 262 ,Magika No Kenshi To Shoukan Maou,4.5,60544,93237
None,Kitayama Yui,"Action,Adventure,Drama,Fantasy,Romance,Tragedy", 787 ,Seirei Gensouki ~Konna Sekai de Deaeta Kimi ni~,4.9,191548,51213
Hidaka Nami (ひだかなみ),Yamaguchi Satoru (山口悟),"Comedy,Harem,Romance,School Life,Shoujo ai,Slice of Life,Otome Game", 802 ,I reincarnated into an otome game as a villainess with only destruction flags...,5,490906,152243
Miya Kazutomo,Tsukiyo Rui,"Comedy,Fantasy,Romance,Slice of Life", 300 ,Okashi shokunin no nariagari ~Tensai Patishie no ryouchi keiei~,5,29413,28856
Choco Fuji,Y.A,"Action,Adventure,Comedy,Drama,Fantasy,Harem,Romance", 376 ,"Hachinan tte, Sore wa nai Deshou!",4,72322,195388
Nardack,Riku Misora (海空 りく),"Action,Ecchi,Harem,School Life,Supernatural,Tragedy", 294 ,Ultimate Antihero,4.4,26678,100121
ReDrop,Tao Noritake,"Action,Comedy,Drama,Ecchi,Harem,Romance,School Life", 150 ,Chuuko demo Koi ga Shitai!,5,21007,85767
"Niro, Shinonome Tarou",Tsuchise Yasohachi,"Action,Comedy,Fantasy,Harem,Romance", 236 ,Kusoge Online (BETA),4.7,28664,28687
Noco,Tsukiji Toshihiko,"Action,Science Fiction", 39 ,"Kantai Collection – Kankore – Kagerou, Batsubyou Shimasu!",5,6534,4484
Fly,Yuuki Yaku,"Drama,Psychological", 118 ,Jaku chara Tomozaki-kun,4.1,18775,807
Kurogin,Amazake No Hisago,"Action,Adventure,Comedy,Fantasy,Mecha,Romance,School Life,Gender Bender", 493 ,Knights & Magic,4.7,103753,568817
Kazuharu Kina,Kohigashi Nora,"Fantasy,Romance,School Life,Slice of Life", 772 ,About the Reckless Girl Who Kept Challenging a Reborn Man Like Me,4.9,114456,15153
None,Miki Nazuna ( 三木なずな ),"Action,Adult,Adventure,Comedy,Ecchi,Fantasy,Harem,Mature,Romance,Slice of Life,Web Novel", 1091 ,Kujibiki Tokushou: Musou Haremu ken,4.6,179525,54655
Tomose Shunsaku,Kinugasa Syohgo,"Comedy,Drama,Psychological,Romance,School Life,Slice of Life,Harem,Seinen", 2016 ,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,5,1318160,231808
None,Poi Poi,"Action,Adventure,Drama,Isekai,Shoujo,Web Novel,Fantasy", 99 ,Dragon Life,5,18367,10360
Achiki [ Aちき ],Izumi [ 泉 ],"Action,Adventure,Comedy,Drama,Romance,Seinen,Web Novel", 446 ,Ore no Shibou Flag ga Todomaru Tokoro wo Shiranai,5,122909,20280
None,初雪,"Action,Adventure,Drama,Fantasy,Harem,Isekai,Web Novel", 92 ,Nanashi no Satsujinki wa Isekai de Kyou mou Warau,4.5,11547,4376
None,Souta,"Adventure,Comedy,Shounen", 86 ,"Ore wa LV99999, Shikashi, Ore no Tokei ga 1",4.4,20686,7715
so-bin,Maruyama Kugane,"Action,Adventure,Comedy", 288 ,Overlord,4.6,195957,139505
Chisato Naruse,Tsuyoshi Fujitaka,"Action,Adventure,Comedy,Fantasy,Harem,Mature,Romance,Shounen,Supernatural", 468 ,Instant Death,4.4,41458,14433
Kamisaka Neko,Kasuga Ayumu,"Comedy,Drama,Horror,Mystery,Romance,School Life,Supernatural", 458 ,Kare to Hitokui no Nichijiou,5,65478,125311
None,結城藍人,Comedy, 110 ,400 Years Old Virgin Demon King,3.4,18038,4723
None,古瀬学問,"Adult,Harem,Mature,Mystery,School Life,Seinen,Supernatural", 158 ,Inma no Hado,5,39147,36632
None,灰原　悠,"Comedy,Harem,Romance,School Life,Slice of Life,Web Novel", 112 ,Heibon na Ore to Hibon na Karera,5,13652,3977
ko có,Nanatsu Hashi,"Action,Adventure,Comedy,Fantasy,Romance,Shounen,Slice of Life,Web Novel", 112 ,Himona shishou to tensai deshi no kanchigai koubou,5,13378,12388
Kamiya Yuu,Kamiya Yuu,"Adventure,Fantasy,Romance", 675 ,No Game No Life,5,136828,357404
Sakana,Nyun,"Comedy,Fantasy,School Life", 206 ,I got reincarnated and mistaken as a genius?,5,34620,25341
Sui Ishida,Shin Towada,"Action,Horror,Shounen,Supernatural,Tragedy", 36 ,Tokyo Ghoul:Days,0,10842,10902
Hatsuko,"Kemu Voxx, Kimoto Masahiko","Shounen,Drama,Mystery", 54 ,Jinsei Reset Button,5,10587,6613
None,Steel Bambou ( 玉鋼 ),"Action,Adventure,Fantasy,Harem,Super Power,Supernatural", 158 ,Kami Sumeragi Yuusha no eiyuutan 《Ryokou Tan》,3,21690,6328
Yoshinori Shizuma,Kakeru Kobashiri,"Action,Adventure,Fantasy,Supernatural", 142 ,Zero Kara Hajimeru Mahou No Sho,5,21203,62348
Fuzichoco,Ryuusen Hirosugu,"Adventure,Fantasy,Action,Comedy,Gender Bender,Psychological,Shoujo,Isekai", 696 ,Kenja no Deshi wo Nanoru Kenja,4.9,215604,161367
Fuumi,Hoshitsuki kitten,"Action,Adventure,Comedy,Drama,Fantasy,Shounen", 700 ,LV999 Villager,5,112007,134802
None,McEnroe,"Action,Adventure,Fantasy,Harem,Supernatural,Web Novel", 111 ,The Book Eating Magician,4.3,26966,10997
None,Minazuki Shizuru 水無月 静琉,"Action,Comedy,Fantasy,Romance,Slice of Life,Shoujo", 165 ,Avoid the Death Route!,5,72619,31162
Booota,Shimesaba ( しめさば ),"Comedy,Romance,Seinen,Slice of Life", 151 ,Hige Wo Soru. Soshite Joshikosei Wo Hiro.,4.8,26690,3367
Tsukugu,Tsuchikana Bouki,"Horror,Mature,Mystery,Adult,Drama,Psychological,Supernatural,Tragedy", 415 ,Pygmalion wa Tane wo Maku,5,54067,66039
None,Sugaru Miaki,"Psychological,Romance", 86 ,Parasite in Love,4.9,13122,32661
Shirai Eiri,Ao JYUMONJI,"Action,Adventure,Drama,Fantasy,Shounen,Tragedy", 371 ,Hai to Gensou no Grimgar,4.9,94391,64873
toi8,Mojikakiya,"Comedy,Fantasy", 160 ,Boukensha ni Naritai to Miyako ni Deteitta Musume ga S Rank ni Natteta,5,17353,3088
None,Kitayama Yui,"Action,Adventure,Drama,Fantasy,Harem,Romance,Isekai", 968 ,Seirei Gensouki ~Konna Sekai de Deaeta Kimi ni~,4.6,297328,78965
CHuN,Mihara Mitsuki,"Action,Comedy,Fantasy,Harem,Mecha,School Life, Super Power", 450 ,Magika no Kenshi to Shoukan Maou,4.6,50228,355426
None,A Gentleman Does Not Speak Whilst He Reads,"Adventure,Comedy,Gender Bender,Harem,Romance,Shoujo ai,Supernatural", 269 ,The Villains Need to Save the World?,3.7,35731,20975
"Akita, Hika",Kaburagi Haruka,"Adventure,Fantasy,Gender Bender,School Life,Shoujo ai,Slice of Life", 171 ,Eiyuu no Musume to Shite Umarekawatta Eiyuu wa Futatabi Eiyuu o Mezasu (WN),5,28911,4602
Fuyuyuki,Dozeumaru,"Action,Adventure,Comedy,Drama,Fantasy,Harem,Romance ,Suspense", 712 ,Genjitsu Shugi Yuusha no Oukoku Saikenki,4.8,150922,124611
Ukai Saki,Tarisa Warinai,"Action,Fantasy", 535 ,Isekai Meikyuu no Saishinbu wo Mezasou,4.9,70632,78538
None,Kankitsu Yusura,"Action,Comedy,Ecchi,Fantasy,Harem,Romance,Super Power,Supernatural,Web Novel", 329 ,Isekai Monster Breeder,4.6,29814,1813
None,Yosei Ichigo,"Action,Adventure,Comedy,Fantasy,Shounen,Cooking", 275 ,Tondemo Skill de Isekai Hourou Meshi,4.1,41575,8270
None,Katsu,"Action,Comedy,Fantasy", 331 ,Jikuu Mahou de Isekai to Chikyuu wo Ittarikitari,4,54209,10759
Virginia Nitouhei,Semikawa Natsukana 蝉川夏哉,"Fantasy,Slice of Life,Web Novel", 51 ,Isekai Izakaya Nobu,2,9907,2437
Yoshizawa Megane,EKZ,"Action,Ecchi,Fantasy,Harem,Mature,Romance", 234 ,Himekishi ga classmate,4.9,31117,9821
So-bin,Maruyama Kugane,Fantasy, 121 ,Overlord X Youjo Senki,4.1,28889,999
Ruroo,Yūji Yūji,"Comedy,Drama,Harem,Romance,School Life,Slice of Life", 471 ,Ore no Kanojo to Osananajimi ga Shurabasugiru,4.8,269086,453418
None,Akasatana,"Action,Adventure,Comedy,Fantasy,Isekai,School Life,Shounen,Super Power,Supernatural,Web Novel,Harem", 3022 ,In no jitsury okusha ni naritakute!,4.8,2535086,126874
None,Kawasaki Moe,"Mature,Mystery,Suspense,Web Novel", 56 ,Charging the Hero (Cáo buộc Anh Hùng),5,16970,14719
Uruu Gekka,Takafumi Nanatsuki,"Comedy,Ecchi,Harem,Romance,School Life,Slice of Life", 103 ,"Ore ga Ojou-sama Gakkou ni ""Shomin Sample"" Toshite Rachirareta Ken",5,15083,7389
None,Nanja Monja,"Adventure,Comedy,Fantasy,Harem,School Life,Slice of Life,Tragedy", 208 ,Cheat Aru Kedo Mattari Kurashitai 《Tensei Jinsei o Tanoshimou!》,5,21443,3838
Yamashita Nanao,Sekimura Imuya,"Action,Adventure,Drama,Fantasy,Josei,Psychological,Romance,Tragedy", 184 ,Akuyaku Tensei Dakedo Doushite Kou Natta,4.6,28145,14977
None,Kazeyama 風来山,"Action,Adventure,Comedy,Fantasy,Harem,Romance", 265 ,Ossan Boukensha Kein No Zenkou,4.7,25255,10848
None,Toy Car,"Action,Adventure,Comedy,Fantasy,Harem,Shounen", 135 ,I Reincarnated For Nothing,4.6,12989,3787
Riv,Kitayama Yuuri,"Action,Adventure,Drama,Fantasy,Harem,Isekai,Romance", 274 ,Seirei Gensouki ~Konna Sekai de Deaeta Kimi ni~,4.6,44967,3754
None,Yonezawa Honobu,"Drama,Mystery,School Life,Romance", 911 ,Hyouka,5,338223,537813
So-bin,Maruyama Kugane,"Action,Adventure,Fantasy,Isekai,Seinen,Super Power", 169 ,Overlord,3.8,58669,3598
None,masanimasa,"Action,Adventure,Comedy,Fantasy,Harem,Romance,Web Novel", 116 ,TAKAMI NO KAGO,5,14193,13025
"Akita, Hika, Natsu Natsuna",Fast,"Action,Adventure,Comedy,Drama,Ecchi,Fantasy,Harem,Shounen", 308 ,Shingan no Yuusha,5,29187,11325
Shugasuku,Kankitsu Yusura,"Action,Comedy,Ecchi,Fantasy,Harem,Romance,School Life,Seinen,Supernatural", 289 ,Maou na Ore to Fushihime no Yubiwa,4.8,29386,51936
None,Tsukino Ayato,"Action,Drama,Fantasy,Mature,Psychological,Romance,Slice of Life,Super Power,Tragedy,Web Novel", 230 ,Akuyaku Reijo Ni Koi Wo Shite,4.7,41080,23609
None,Noshiyuki Noguchi,"Action,Adventure,Comedy,Fantasy,Harem,Isekai,Mystery,Psychological,Romance,Supernatural,Tragedy", 162 ,Akugyaku no Black Maria,4.4,35301,18876
Ryuuta Fuse,Masayuki Abe,"Action,Adventure,Comedy,Drama,Ecchi,Fantasy,Harem,Mature,Romance,Tragedy", 109 ,Tsuyokute: NEW SAGA (LN),3,12374,7968
Futaba Hazuki,Reia,"Fantasy,Romance,Shoujo,Slice of Life,Web Novel,Drama", 127 ,Common Sense of a Duke’s Daughter,4.7,21264,10836
Abe Inori,Shinozaki Touma,"Adult,Ecchi,Fantasy,Harem,Romance,Web Novel", 385 ,Sacred Chevalier,4.8,36592,9136
Niro にろ,Koregane Ryuuji 是鐘リュウジ,"Adult,Ecchi,Fantasy,Harem,Mature,Romance,Seinen,Web Novel", 679 ,Shinsei-maou no Venus-Hunt,4.8,82974,27889
Runa,Passing Villagers,"Action,Comedy,Drama,Fantasy,Harem,Web Novel,Isekai,Romance,Shounen,Super Power,Supernatural", 746 ,Isekai Kenkokuki,4.8,311530,163965
None,健康,"Action,Adventure,Ecchi,Fantasy,Harem,Shounen,Supernatural", 285 ,"Yaritsukai to, Kuroneko",5,38235,44261
Farumaro,Morita Kisetsu,"Action,Adventure,Ecchi,Romance", 408 ,Cheat na Kaineko no Okage de Rakuraku Level Up,4.9,60575,26313
Saitom,Wataru Watari,"Science Fiction,Super Power,Supernatural", 77 ,Doudemo ii sekai nante,5,15350,29818
